cell_id,centroid_lat,centroid_lon,area_km2,wind_speed,wind_confidence,demand_proxy,source_region,demand_confidence,dist_transmission_km,dist_substation_km,dist_connection_km,inside_rez,rez_name,infra_confidence,elevation_m,slope_deg,tri,land_use,protected_area,protected_area_name,geo_confidence,eligible,exclusion_reason,triggered_rules,data_flags,n_missing_features
S30.986_E146.736,-30.986250000000005,146.73625,26.47500555148831,5.866314940452575,valid,1.0,NSW1,high,4.743607840660673,46.10394282520401,,False,,low,,,,,False,,low,False,Missing wind data,missing_wind_data,"Urban-centre data unavailable outside New England REZ coverage (urban_area defaults to False, not confirmed)",4
S30.986_E146.786,-30.986250000000005,146.78625000000002,26.475005551502726,5.81104297041893,valid,1.0,NSW1,high,8.577093865027765,46.4827140815226,,False,,low,,,,,False,,low,False,Missing wind data,missing_wind_data,"Urban-centre data unavailable outside New England REZ coverage (urban_area defaults to False, not confirmed)",4
S30.986_E146.836,-30.986250000000005,146.83625000000004,26.47500555148868,6.392238593101501,valid,1.0,NSW1,high,12.410389517444337,47.331094742473496,,False,,low,,,,,False,,low,False,Missing wind data,missing_wind_data,"Urban-centre data unavailable outside New England REZ coverage (urban_area defaults to False, not confirmed)",4
S30.986_E146.886,-30.986250000000005,146.88625000000002,26.475005551503227,6.3483250677585605,valid,1.0,NSW1,high,16.24154636370748,48.62451023144403,,False,,low,,,,,False,,low,False,Missing wind data,missing_wind_data,"Urban-centre data unavailable outside New England REZ coverage (urban_area defaults to False, not confirmed)",4
S30.986_E146.936,-30.986250000000005,146.93625000000003,26.475005551500573,5.865896860361099,valid,1.0,NSW1,high,20.071811842460193,50.32866068707668,,False,,low,,,,,False,,low,False,Missing wind data,missing_wind_data,"Urban-centre data unavailable outside New England REZ coverage (urban_area defaults to False, not confirmed)",4
S30.986_E146.986,-30.986250000000005,146.98625,26.475005551499773,5.821883398294449,valid,1.0,NSW1,high,23.898637229652543,52.403490128163966,,False,,low,,,,,False,,low,False,Missing wind data,missing_wind_data,"Urban-centre data unavailable outside New England REZ coverage (urban_area defaults to False, not confirmed)",4
S30.986_E147.036,-30.986250000000005,147.03625000000002,26.47500555150142,6.134891458749771,valid,1.0,NSW1,high,27.72338655844427,54.80691594837619,,False,,low,,,,,False,,low,False,Missing wind data,missing_wind_data,"Urban-centre data unavailable outside New England REZ coverage (urban_area defaults to False, not confirmed)",4
S30.986_E147.086,-30.986250000000005,147.08625000000004,26.475005551488213,6.21044401049614,valid,1.0,NSW1,high,31.54613789710971,57.49774623031641,,False,,low,,,,,False,,low,False,Missing wind data,missing_wind_data,"Urban-centre data unavailable outside New England REZ coverage (urban_area defaults to False, not confirmed)",4
S30.986_E147.136,-30.986250000000005,147.13625000000002,26.47500555150295,6.319893473386765,valid,1.0,NSW1,high,35.3650671035916,60.43760492198213,,False,,low,,,,,False,,low,False,Missing wind data,missing_wind_data,"Urban-centre data unavailable outside New England REZ coverage (urban_area defaults to False, not confirmed)",4
S30.986_E147.186,-30.986250000000005,147.18625000000003,26.475005551487968,6.433546930551529,valid,1.0,NSW1,high,39.18808825692924,63.59196320357673,,False,,low,,,,,False,,low,False,Missing wind data,missing_wind_data,"Urban-centre data unavailable outside New England REZ coverage (urban_area defaults to False, not confirmed)",4
S30.986_E147.236,-30.986250000000005,147.23625,26.475005551503397,6.496650675535202,valid,1.0,NSW1,high,43.0062355899812,64.76260809169332,,False,,low,,,,,False,,low,False,Missing wind data,missing_wind_data,"Urban-centre data unavailable outside New England REZ coverage (urban_area defaults to False, not confirmed)",4
S30.986_E147.286,-30.986250000000005,147.28625000000002,26.475005551486426,6.574980877637863,valid,1.0,NSW1,high,46.88479633468136,65.16937649279359,,False,,low,,,,,False,,low,False,Missing wind data,missing_wind_data,"Urban-centre data unavailable outside New England REZ coverage (urban_area defaults to False, not confirmed)",4
S30.986_E147.336,-30.986250000000005,147.33625000000004,26.475005551501678,6.540165020227432,valid,1.0,NSW1,high,50.7297813997092,65.91169622455257,,False,,low,,,,,False,,low,False,Missing wind data,missing_wind_data,"Urban-centre data unavailable outside New England REZ coverage (urban_area defaults to False, not confirmed)",4
S30.986_E147.386,-30.986250000000005,147.38625000000002,26.475005551488902,6.488162567615509,valid,1.0,NSW1,high,54.51517660939057,66.9784113886617,,False,,low,,,,,False,,low,False,Missing wind data,missing_wind_data,"Urban-centre data unavailable outside New England REZ coverage (urban_area defaults to False, not confirmed)",4
S30.986_E147.436,-30.986250000000005,147.43625000000003,26.47500555150146,6.5842544770240785,valid,1.0,NSW1,high,58.2952259240536,68.3543362896584,,False,,low,,,,,False,,low,False,Missing wind data,missing_wind_data,"Urban-centre data unavailable outside New England REZ coverage (urban_area defaults to False, not confirmed)",4
S30.986_E147.486,-30.986250000000005,147.48625,26.475005551491982,6.68185538649559,valid,1.0,NSW1,high,62.05254610377126,70.02124508339305,,False,,low,,,,,True,Macquarie Marshes,low,False,"Protected area: Macquarie Marshes, Missing wind data","protected_area, missing_wind_data","Urban-centre data unavailable outside New England REZ coverage (urban_area defaults to False, not confirmed)",4
S30.986_E147.536,-30.986250000000005,147.53625000000002,26.47500555150205,6.681137595176697,valid,1.0,NSW1,high,65.86229756715262,71.95891867659654,,False,,low,,,,,True,Macquarie Marshes,low,False,"Protected area: Macquarie Marshes, Missing wind data","protected_area, missing_wind_data","Urban-centre data unavailable outside New England REZ coverage (urban_area defaults to False, not confirmed)",4
S30.986_E147.586,-30.986250000000005,147.58625000000004,26.475005551486262,6.669791321754456,valid,1.0,NSW1,high,69.6723225383429,74.14613199412261,,False,,low,,,,,False,,low,False,Missing wind data,missing_wind_data,"Urban-centre data unavailable outside New England REZ coverage (urban_area defaults to False, not confirmed)",4
S30.986_E147.636,-30.986250000000005,147.63625000000002,26.47500555150181,6.609661548137665,valid,1.0,NSW1,high,71.47594322445579,71.4870288896745,,False,,low,,,,,False,,low,False,Missing wind data,missing_wind_data,"Urban-centre data unavailable outside New England REZ coverage (urban_area defaults to False, not confirmed)",4
S30.986_E147.686,-30.986250000000005,147.68625000000003,26.4750055514875,6.384970473051071,valid,1.0,NSW1,high,66.75187035125629,66.76305619753636,,False,,low,,,,,False,,low,False,Missing wind data,missing_wind_data,"Urban-centre data unavailable outside New England REZ coverage (urban_area defaults to False, not confirmed)",4
S30.986_E147.736,-30.986250000000005,147.73625,26.475005551503344,6.468798314332962,valid,1.0,NSW1,high,62.028334824732546,62.03963722999758,,False,,low,,,,,False,,low,False,Missing wind data,missing_wind_data,"Urban-centre data unavailable outside New England REZ coverage (urban_area defaults to False, not confirmed)",4
S30.986_E147.786,-30.986250000000005,147.78625000000002,26.475005551487968,6.419940376281739,valid,1.0,NSW1,high,57.305470334109174,57.31690969551029,,False,,low,,,,,False,,low,False,Missing wind data,missing_wind_data,"Urban-centre data unavailable outside New England REZ coverage (urban_area defaults to False, not confirmed)",4
S30.986_E147.836,-30.986250000000005,147.83625000000004,26.475005551501603,6.538916199207306,valid,1.0,NSW1,high,52.58345851093894,52.5950606751031,,False,,low,,,,,False,,low,False,Missing wind data,missing_wind_data,"Urban-centre data unavailable outside New England REZ coverage (urban_area defaults to False, not confirmed)",4
S30.986_E147.886,-30.986250000000005,147.88625000000002,26.475005551490867,6.499454473257065,valid,1.0,NSW1,high,47.862552552953844,47.87435094335739,,False,,low,,,,,False,,low,False,Missing wind data,missing_wind_data,"Urban-centre data unavailable outside New England REZ coverage (urban_area defaults to False, not confirmed)",4
S30.986_E147.936,-30.986250000000005,147.93625000000003,26.475005551501653,6.5461795616149905,valid,1.0,NSW1,high,43.143116329077365,43.15515522136404,,False,,low,,,,,False,,low,False,Missing wind data,missing_wind_data,"Urban-centre data unavailable outside New England REZ coverage (urban_area defaults to False, not confirmed)",4
S30.986_E147.986,-30.986250000000005,147.98625,26.475005551488277,6.597749837636948,valid,1.0,NSW1,high,38.425692236560586,38.438032012781704,,False,,low,,,,,False,,low,False,Missing wind data,missing_wind_data,"Urban-centre data unavailable outside New England REZ coverage (urban_area defaults to False, not confirmed)",4
S30.986_E148.036,-30.986250000000005,148.03625000000002,26.47500555150232,6.497148978710174,valid,1.0,NSW1,high,33.71112587332602,33.723851881237856,,False,,low,,,,,False,,low,False,Missing wind data,missing_wind_data,"Urban-centre data unavailable outside New England REZ coverage (urban_area defaults to False, not confirmed)",4
S30.986_E148.086,-30.986250000000005,148.08625000000004,26.47500555150146,6.525117275714874,valid,1.0,NSW1,high,29.000811885917546,29.014050326746368,,False,,low,,,,,False,,low,False,Missing wind data,missing_wind_data,"Urban-centre data unavailable outside New England REZ coverage (urban_area defaults to False, not confirmed)",4
S30.986_E148.136,-30.986250000000005,148.13625000000002,26.475005551501784,6.575096272230148,valid,1.0,NSW1,high,24.29722445651906,24.311173197554734,,False,,low,,,,,False,,low,False,Missing wind data,missing_wind_data,"Urban-centre data unavailable outside New England REZ coverage (urban_area defaults to False, not confirmed)",4
S30.986_E148.186,-30.986250000000005,148.18625000000003,26.475005551498874,6.577538323402405,valid,1.0,NSW1,high,19.605206573508816,19.620201368882544,,False,,low,,,,,False,,low,False,Missing wind data,missing_wind_data,"Urban-centre data unavailable outside New England REZ coverage (urban_area defaults to False, not confirmed)",4
S30.986_E148.236,-30.986250000000005,148.23625,26.47500555150114,6.606805807352066,valid,1.0,NSW1,high,14.932417537702364,14.952345182986596,,False,,low,,,,,False,,low,False,Missing wind data,missing_wind_data,"Urban-centre data unavailable outside New England REZ coverage (urban_area defaults to False, not confirmed)",4
S30.986_E148.286,-30.986250000000005,148.28625000000002,26.475005551504914,6.646096557378769,valid,1.0,NSW1,high,10.294457736438261,10.338962283857361,,False,,low,,,,,False,,low,False,Missing wind data,missing_wind_data,"Urban-centre data unavailable outside New England REZ coverage (urban_area defaults to False, not confirmed)",4
S30.986_E148.336,-30.986250000000005,148.33625000000004,26.47500555149067,6.567769380807877,valid,1.0,NSW1,high,5.802988364321758,5.909049291984027,,False,,low,,,,,False,,low,False,Missing wind data,missing_wind_data,"Urban-centre data unavailable outside New England REZ coverage (urban_area defaults to False, not confirmed)",4
S30.986_E148.386,-30.986250000000005,148.38625000000002,26.475005551502903,6.534366238117218,valid,1.0,NSW1,high,1.1805863455157548,2.7642005680242074,,False,,low,,,,,False,,low,False,Missing wind data,missing_wind_data,"Urban-centre data unavailable outside New England REZ coverage (urban_area defaults to False, not confirmed)",4
S30.986_E148.436,-30.986250000000005,148.43625000000003,26.47500555148978,6.434712187051773,valid,1.0,NSW1,high,3.4895895037696683,5.006592555862499,,False,,low,,,,,False,,low,False,Missing wind data,missing_wind_data,"Urban-centre data unavailable outside New England REZ coverage (urban_area defaults to False, not confirmed)",4
S30.986_E148.486,-30.986250000000005,148.48625,26.475005551501923,6.437702569961548,valid,1.0,NSW1,high,8.158717769044571,9.337684594507282,,False,,low,,,,,False,,low,False,Missing wind data,missing_wind_data,"Urban-centre data unavailable outside New England REZ coverage (urban_area defaults to False, not confirmed)",4
S30.986_E148.536,-30.986250000000005,148.53625000000002,26.47500555149083,6.478195332288742,valid,1.0,NSW1,high,12.831514220139024,13.929104384796197,,False,,low,,,,,False,,low,False,Missing wind data,missing_wind_data,"Urban-centre data unavailable outside New England REZ coverage (urban_area defaults to False, not confirmed)",4
S30.986_E148.586,-30.986250000000005,148.58625000000004,26.475005551503262,6.501969486474991,valid,1.0,NSW1,high,17.50881898028512,18.588941303516144,,False,,low,,,,,False,,low,False,Missing wind data,missing_wind_data,"Urban-centre data unavailable outside New England REZ coverage (urban_area defaults to False, not confirmed)",4
S30.986_E148.636,-30.986250000000005,148.63625000000002,26.475005551489993,6.571636383533478,valid,1.0,NSW1,high,22.20574840901638,23.27614014061409,,False,,low,,,,,False,,low,False,Missing wind data,missing_wind_data,"Urban-centre data unavailable outside New England REZ coverage (urban_area defaults to False, not confirmed)",4
S30.986_E148.686,-30.986250000000005,148.68625000000003,26.47500555150219,6.55911159157753,valid,1.0,NSW1,high,26.913401418153665,27.976951265026536,,False,,low,,,,,False,,low,False,Missing wind data,missing_wind_data,"Urban-centre data unavailable outside New England REZ coverage (urban_area defaults to False, not confirmed)",4
S30.986_E148.736,-30.986250000000005,148.73625,26.47500555148862,6.571560211181641,valid,1.0,NSW1,high,31.626989220216856,32.68550150451895,,False,,low,,,,,False,,low,False,Missing wind data,missing_wind_data,"Urban-centre data unavailable outside New England REZ coverage (urban_area defaults to False, not confirmed)",4
S30.986_E148.786,-30.986250000000005,148.78625000000002,26.475005551501983,6.649797159433365,valid,1.0,NSW1,high,36.3442022042366,37.39886730428787,,False,,low,,,,,False,,low,False,Missing wind data,missing_wind_data,"Urban-centre data unavailable outside New England REZ coverage (urban_area defaults to False, not confirmed)",4
S30.986_E148.836,-30.986250000000005,148.83625000000004,26.475005551486454,6.597870471477509,valid,1.0,NSW1,high,41.06379046024028,42.11543128846291,,False,,low,,,,,False,,low,False,Missing wind data,missing_wind_data,"Urban-centre data unavailable outside New England REZ coverage (urban_area defaults to False, not confirmed)",4
S30.986_E148.886,-30.986250000000005,148.88625000000002,26.475005551499024,6.342631204128265,valid,1.0,NSW1,high,45.78501884325223,46.834226609026,,False,,low,,,,,False,,low,False,Missing wind data,missing_wind_data,"Urban-centre data unavailable outside New England REZ coverage (urban_area defaults to False, not confirmed)",4
S30.986_E148.936,-30.986250000000005,148.93625000000003,26.475005551487133,6.243215978145599,valid,1.0,NSW1,high,46.67921887804692,46.66850963364722,,False,,low,,,,,False,,low,False,Missing wind data,missing_wind_data,"Urban-centre data unavailable outside New England REZ coverage (urban_area defaults to False, not confirmed)",4
S30.986_E148.986,-30.986250000000005,148.98625,26.475005551502324,6.259542806148529,valid,1.0,NSW1,high,43.468338645974626,43.457021529733765,,False,,low,,,,,False,,low,False,Missing wind data,missing_wind_data,"Urban-centre data unavailable outside New England REZ coverage (urban_area defaults to False, not confirmed)",4
S30.986_E149.036,-30.986250000000005,149.03625000000002,26.475005551489232,5.92191828250885,valid,1.0,NSW1,high,40.55382129288054,40.541887795836196,,False,,low,,,,,True,Yarrigan,low,False,"Protected area: Yarrigan, Missing wind data","protected_area, missing_wind_data","Urban-centre data unavailable outside New England REZ coverage (urban_area defaults to False, not confirmed)",4
S30.986_E149.086,-30.986250000000005,149.08625000000004,26.47500555150373,5.543476207256317,valid,1.0,NSW1,high,38.0039127329729,37.991389371490285,,False,,low,,,,,True,Yarrigan,low,False,"Protected area: Yarrigan, Missing wind data","protected_area, missing_wind_data","Urban-centre data unavailable outside New England REZ coverage (urban_area defaults to False, not confirmed)",4
S30.986_E149.136,-30.986250000000005,149.13625000000002,26.475005551487907,4.874720449447632,valid,1.0,NSW1,high,35.89639786950149,35.8833631630894,,False,,low,,,,,True,Timmallallie,low,False,"Protected area: Timmallallie, Missing wind data","protected_area, missing_wind_data","Urban-centre data unavailable outside New England REZ coverage (urban_area defaults to False, not confirmed)",4
S30.986_E149.186,-30.986250000000005,149.18625000000003,26.475005551503486,4.849131573438644,valid,1.0,NSW1,high,34.3128902350247,34.2994890116049,,False,,low,,,,,True,Timmallallie,low,False,"Protected area: Timmallallie, Missing wind data","protected_area, missing_wind_data","Urban-centre data unavailable outside New England REZ coverage (urban_area defaults to False, not confirmed)",4
S30.986_E149.236,-30.986250000000005,149.23625,26.475005551486753,5.354858565330505,valid,1.0,NSW1,high,33.32816479902106,33.314610414834874,,False,,low,,,,,True,Dandry Gorge; Pilliga; Timmallallie,low,False,"Protected area: Dandry Gorge; Pilliga; Timmallallie, Missing wind data","protected_area, missing_wind_data","Urban-centre data unavailable outside New England REZ coverage (urban_area defaults to False, not confirmed)",4
S30.986_E149.286,-30.986250000000005,149.28625000000002,26.475005551502907,5.49488664150238,valid,1.0,NSW1,high,32.99587531764258,32.98243053504461,,False,,low,,,,,True,Dandry Gorge; Pilliga; Timmallallie,low,False,"Protected area: Dandry Gorge; Pilliga; Timmallallie, Missing wind data","protected_area, missing_wind_data","Urban-centre data unavailable outside New England REZ coverage (urban_area defaults to False, not confirmed)",4
S30.986_E149.336,-30.986250000000005,149.33625000000004,26.475005551500473,5.66217323064804,valid,1.0,NSW1,high,33.33553804840712,33.32247470628487,,False,,low,,,,,True,Pilliga,low,False,"Protected area: Pilliga, Missing wind data","protected_area, missing_wind_data","Urban-centre data unavailable outside New England REZ coverage (urban_area defaults to False, not confirmed)",4
S30.986_E149.386,-30.986250000000005,149.38625000000002,26.47500555149996,5.155039175748825,valid,1.0,NSW1,high,34.32721212708534,34.31476436309365,,False,,low,,,,,True,Pilliga,low,False,"Protected area: Pilliga, Missing wind data","protected_area, missing_wind_data","Urban-centre data unavailable outside New England REZ coverage (urban_area defaults to False, not confirmed)",4
S30.986_E149.436,-30.986250000000005,149.43625000000003,26.475005551501162,4.7122234070301054,valid,1.0,NSW1,high,35.91693143940559,35.905263011843815,,False,,low,,,,,True,Pilliga,low,False,"Protected area: Pilliga, Missing wind data","protected_area, missing_wind_data","Urban-centre data unavailable outside New England REZ coverage (urban_area defaults to False, not confirmed)",4
S30.986_E149.486,-30.986250000000005,149.48625,26.47500555150156,4.917929028272629,valid,1.0,NSW1,high,38.02977116269927,38.01896736379005,,False,,low,,,,,True,Pilliga,low,False,"Protected area: Pilliga, Missing wind data","protected_area, missing_wind_data","Urban-centre data unavailable outside New England REZ coverage (urban_area defaults to False, not confirmed)",4
S30.986_E149.536,-30.986250000000005,149.53625000000002,26.475005551501283,5.228214094638824,valid,1.0,NSW1,high,40.58411093617956,40.574190463140035,,False,,low,,,,,True,Pilliga,low,False,"Protected area: Pilliga, Missing wind data","protected_area, missing_wind_data","Urban-centre data unavailable outside New England REZ coverage (urban_area defaults to False, not confirmed)",4
S30.986_E149.586,-30.986250000000005,149.58625000000004,26.475005551492618,5.4506913495063785,valid,1.0,NSW1,high,43.50224856996705,43.49318381286332,,False,,low,,,,,True,Pilliga,low,False,"Protected area: Pilliga, Missing wind data","protected_area, missing_wind_data","Urban-centre data unavailable outside New England REZ coverage (urban_area defaults to False, not confirmed)",4
S30.986_E149.636,-30.986250000000005,149.63625000000002,26.4750055514994,5.3485572624206545,valid,1.0,NSW1,high,44.02565998554167,46.707795507205184,,False,,low,,,,,True,Pilliga,low,False,"Protected area: Pilliga, Missing wind data","protected_area, missing_wind_data","Urban-centre data unavailable outside New England REZ coverage (urban_area defaults to False, not confirmed)",4
S30.986_E149.686,-30.986250000000005,149.68625000000003,26.47500555148795,5.2685789096355435,valid,1.0,NSW1,high,39.752318009916564,46.29982655412195,,False,,low,,,,,False,,low,False,Missing wind data,missing_wind_data,"Urban-centre data unavailable outside New England REZ coverage (urban_area defaults to False, not confirmed)",4
S30.986_E149.736,-30.986250000000005,149.73625,26.47500555150123,5.157997821569443,valid,1.0,NSW1,high,35.594833873702434,43.03626585516216,,False,,low,,,,,False,,low,False,Missing wind data,missing_wind_data,"Urban-centre data unavailable outside New England REZ coverage (urban_area defaults to False, not confirmed)",4
S30.986_E149.786,-30.986250000000005,149.78625000000002,26.47500555149116,5.11981174826622,valid,1.0,NSW1,high,31.57736539483332,40.067156341898034,,False,,low,,,,,False,,low,False,Missing wind data,missing_wind_data,"Urban-centre data unavailable outside New England REZ coverage (urban_area defaults to False, not confirmed)",4
S30.986_E149.836,-30.986250000000005,149.83625000000004,26.47500555150534,5.076567121744156,valid,1.0,NSW1,high,27.5865356889046,37.371081112180235,,False,,low,,,,,False,,low,False,Missing wind data,missing_wind_data,"Urban-centre data unavailable outside New England REZ coverage (urban_area defaults to False, not confirmed)",4
S30.986_E149.886,-30.986250000000005,149.88625000000002,26.47500555148813,5.016979335546494,valid,1.0,NSW1,high,23.591726379933494,32.64631474030641,,False,,low,,,,,False,,low,False,Missing wind data,missing_wind_data,"Urban-centre data unavailable outside New England REZ coverage (urban_area defaults to False, not confirmed)",4
S30.986_E149.936,-30.986250000000005,149.93625000000003,26.475005551503166,5.072401176691056,valid,1.0,NSW1,high,19.624727025986807,27.92226996091467,,False,,low,,,,3.3.1 Cereals,False,,low,False,Missing wind data,missing_wind_data,"Urban-centre data unavailable outside New England REZ coverage (urban_area defaults to False, not confirmed)",3
S30.986_E149.986,-30.986250000000005,149.98625,26.475005551487172,5.359307618141174,valid,1.0,NSW1,high,15.628835258766067,23.199388532059608,,False,,low,,,,3.3.1 Cereals,False,,low,False,Missing wind data,missing_wind_data,"Urban-centre data unavailable outside New England REZ coverage (urban_area defaults to False, not confirmed)",3
S30.986_E150.036,-30.986250000000005,150.03625000000002,26.47500555150401,5.623730645179749,valid,1.0,NSW1,high,11.703641289103668,18.47856348796506,,False,,low,319.28055555555557,1.428852777777778,,3.3.1 Cereals,False,,high,True,,,,1
S30.986_E150.086,-30.986250000000005,150.08625000000004,26.47500555148851,5.753286225795746,valid,1.0,NSW1,high,8.541512351850853,13.761912325670547,,False,,low,355.8230555555556,3.2994,,3.2.0 Grazing modified pastures,False,,high,True,,,,1
S30.986_E150.136,-30.986250000000005,150.13625000000002,26.475005551499535,5.803971391916275,valid,1.0,NSW1,high,6.228241824081163,9.055960379547308,,False,,low,346.53194444444443,2.490002777777778,,3.3.1 Cereals,False,,high,True,,,,1
S30.986_E150.186,-30.986250000000005,150.18625000000003,26.47500555148616,5.574125730991364,valid,1.0,NSW1,high,2.597400446918759,4.395211898839931,,False,,low,346.77666666666664,3.1057,,3.3.1 Cereals,False,,high,True,,,,1
S30.986_E150.236,-30.986250000000005,150.23625,26.475005551499393,5.047934362888336,valid,1.0,NSW1,high,1.1457085936443638,1.1457085936443638,,False,,low,303.91055555555556,3.085977777777778,,5.4.1 Urban residential,False,,high,False,Urban area,urban_area,,1
S30.986_E150.286,-30.986250000000005,150.28625000000002,26.4750055514905,4.994341666698456,valid,1.0,NSW1,high,0.8709678072868106,5.155823286985748,,False,,low,274.57472222222225,1.4536250000000002,,3.2.0 Grazing modified pastures,False,,high,False,Urban area,urban_area,,1
S30.986_E150.336,-30.986250000000005,150.33625000000004,26.475005551502193,5.014831289052963,valid,1.0,NSW1,high,0.5339283648993778,1.0523314925721032,,False,,low,271.0308333333333,0.6584138888888889,,3.2.0 Grazing modified pastures,False,,high,True,,,,1
S30.986_E150.386,-30.986250000000005,150.38625000000002,26.47500555148441,5.019904874563217,valid,1.0,NSW1,high,1.831260045455846,4.50856564132658,,False,,low,275.80944444444447,0.6525833333333334,,3.2.0 Grazing modified pastures,False,,high,True,,,,1
S30.986_E150.436,-30.986250000000005,150.43625000000003,26.47500555150146,4.9707465171813965,valid,1.0,NSW1,high,1.9899168851367421,9.178333102386915,,False,,low,280.8013888888889,0.964088888888889,,3.2.0 Grazing modified pastures,False,,high,True,,,,1
S30.986_E150.486,-30.986250000000005,150.48625,26.475005551500146,5.2233973515033725,valid,1.0,NSW1,high,1.3104253151041518,11.841178511485428,,False,,low,314.50416666666666,2.153922222222222,,3.3.1 Cereals,True,Somerton,high,False,Protected area: Somerton,protected_area,,1
S30.986_E150.536,-30.986250000000005,150.53625000000002,26.47500555148758,5.476773538589478,valid,1.0,NSW1,high,0.6494186967043307,12.592798268827387,,False,,low,423.71444444444444,5.077469444444445,,3.3.1 Cereals,True,Somerton,high,False,Protected area: Somerton,protected_area,,1
S30.986_E150.586,-30.986250000000005,150.58625000000004,26.475005551498473,5.148691624403,valid,1.0,NSW1,high,0.1951908441964733,14.888874681605149,,False,,low,425.2627777777778,4.707605555555556,,3.2.0 Grazing modified pastures,False,,high,True,,,,1
S30.986_E150.636,-30.986250000000005,150.63625000000002,26.4750055514889,4.69921114563942,valid,1.0,NSW1,high,2.076858224078606,18.152508422010197,,False,,low,366.77805555555557,2.3045916666666666,,3.3.1 Cereals,False,,high,True,,,,1
S30.986_E150.686,-30.986250000000005,150.68625000000003,26.475005551500654,4.395846732854843,valid,1.0,NSW1,high,4.339631832013944,15.41956272363084,,False,,low,337.25,1.1754611111111113,,3.3.1 Cereals,False,,high,True,,,,1
S30.986_E150.736,-30.986250000000005,150.73625,26.47500555148639,4.55435197353363,valid,1.0,NSW1,high,6.679554213228278,11.308406417347518,,False,,low,360.4013888888889,1.445588888888889,,3.3.1 Cereals,False,,high,True,,,,1
S30.986_E150.786,-30.986250000000005,150.78625000000002,26.475005551505078,4.5422585690021515,valid,1.0,NSW1,high,4.208574288549753,7.919116375171803,,False,,low,370.4791666666667,1.6455055555555556,,3.2.0 Grazing modified pastures,False,,high,True,,,,1
S30.986_E150.836,-30.986250000000005,150.83625000000004,26.475005551487385,4.412746832370758,valid,1.0,NSW1,high,0.5138995129355679,6.5007668748167875,,False,,low,371.2186111111111,1.3490277777777777,,3.2.0 Grazing modified pastures,False,,high,True,,,,1
S30.986_E150.886,-30.986250000000005,150.88625000000002,26.475005551502175,4.797328640222549,valid,1.0,NSW1,high,1.6234254172449012,8.156148369433922,,False,,low,393.8988888888889,2.74015,,3.2.0 Grazing modified pastures,False,,high,True,,,,1
S30.986_E150.936,-30.986250000000005,150.93625000000003,26.47500555148843,5.157204505205154,valid,1.0,NSW1,high,0.44440404982540016,9.543554947066713,,False,,low,572.2066666666667,12.185997222222223,,2.1.0 Grazing native vegetation,False,,high,True,,,,1
S30.986_E150.986,-30.986250000000005,150.98625,26.4750055515028,5.085031502246856,valid,1.0,NSW1,high,4.251406767297354,10.256580109169086,,False,,low,549.9972222222223,9.062747222222223,,2.1.0 Grazing native vegetation,False,,high,True,,,,1
S30.986_E151.036,-30.986250000000005,151.03625000000002,26.475005551490494,5.600745384097099,valid,1.0,NSW1,high,0.18649778339817263,9.009584967751612,,False,,low,700.7944444444445,12.59866388888889,,1.3.3 Residual native cover,False,,high,True,,,,1
S30.986_E151.086,-30.986250000000005,151.08625000000004,26.47500555150038,5.398250304460525,valid,1.0,NSW1,high,0.34366697074040103,10.089878868157168,,False,,low,642.5552777777777,10.39388888888889,,1.3.3 Residual native cover,False,,high,False,Urban area,urban_area,,1
S30.986_E151.136,-30.986250000000005,151.13625000000002,26.475005551489406,5.9011305809021,valid,1.0,NSW1,high,4.1501146843742145,12.314324843134655,,False,,low,919.9647222222222,15.432677777777778,,1.3.3 Residual native cover,False,,high,False,Slope exceeds 15°,excessive_slope,,1
S30.986_E151.186,-30.986250000000005,151.18625000000003,26.47500555149965,5.658297417759895,valid,1.0,NSW1,high,8.687157412372013,12.569515800391958,,False,,low,775.9305555555555,15.209447222222224,,1.3.3 Residual native cover,False,,high,False,Slope exceeds 15°,excessive_slope,,1
S30.986_E151.236,-30.986250000000005,151.23625,26.47500555148866,6.262731019258499,valid,1.0,NSW1,high,11.911827187452445,14.45957008843255,,True,New England REZ,low,769.1591666666667,10.99855,,3.2.0 Grazing modified pastures,False,,high,True,,,,1
S30.986_E151.286,-30.986250000000005,151.28625000000002,26.475005551503017,6.935301899909973,valid,1.0,NSW1,high,14.279961229190313,17.461440592784378,,True,New England REZ,low,857.0280555555555,7.833397222222223,,3.2.0 Grazing modified pastures,False,,high,True,,,,1
S30.986_E151.336,-30.986250000000005,151.33625000000004,26.475005551489243,7.311347863674164,valid,1.0,NSW1,high,16.654832308634326,21.105945467521128,,True,New England REZ,low,977.1352777777778,5.815747222222223,,3.2.0 Grazing modified pastures,False,,high,True,,,,1
S30.986_E151.386,-30.986250000000005,151.38625000000002,26.47500555150026,7.269638359546661,valid,1.0,NSW1,high,17.3899391931812,18.90441536922208,,True,New England REZ,low,968.9113888888888,5.210994444444444,,3.2.0 Grazing modified pastures,False,,high,True,,,,1
S30.986_E151.436,-30.986250000000005,151.43625000000003,26.4750055515024,7.568838206529617,valid,1.0,NSW1,high,12.663403938274296,14.190055639119857,,True,New England REZ,low,1100.8383333333334,5.420225,,3.2.0 Grazing modified pastures,False,,high,True,,,,1
